user_id,department,user_role,location,login_hour,login_duration,accessed_sensitive_files,file_download_mb,external_device_access,failed_logins,vpn_usage,is_admin,number_of_devices_used,suspicious_ip_flag,weekend_activity,days_since_last_password_change,is_anomaly
9765,HR,Engineer,London,21,7.01,15,398,1,5,1,0,9,1,1,129,1
1840,Sales,Support,Sydney,16,8,1,4611,1,7,1,1,7,1,1,45,1
9587,IT,Executive,Bangalore,0,1.4,14,4199,0,6,1,0,1,1,0,109,1
7371,IT,Engineer,Bangalore,23,3.61,4,5333,0,6,1,0,10,0,1,141,0
3868,HR,Analyst,London,7,7.94,19,5679,0,2,1,1,2,1,0,177,0
8228,HR,Analyst,Toronto,9,0.37,17,4808,0,6,0,0,3,1,1,158,1
9578,Finance,Support,Toronto,18,7.36,15,530,1,1,0,0,5,0,0,98,0
9613,Operations,Manager,Toronto,6,0.72,14,4038,1,4,1,0,10,0,1,53,0
7168,Marketing,Analyst,Sydney,13,5.91,20,807,1,3,1,0,9,0,1,175,0
5141,HR,Executive,Berlin,4,8.11,1,3015,0,2,0,1,7,1,1,138,1
9229,Finance,Manager,Berlin,15,3.1,11,181,1,0,0,1,4,0,0,17,0
9120,Operations,Executive,Berlin,17,6.62,9,1055,1,7,0,0,3,0,0,74,0
4882,Finance,Analyst,Berlin,7,9.29,20,4917,1,4,1,0,10,0,0,160,0
3133,Sales,Engineer,Berlin,17,7.88,18,2693,1,6,0,0,4,1,1,166,1
1627,Marketing,Engineer,Toronto,21,6.89,1,4561,1,5,0,0,4,1,0,121,1
8649,Sales,Manager,Toronto,3,7.34,1,204,1,4,1,1,6,1,1,174,1
8755,IT,Executive,Berlin,11,9.27,3,187,0,6,0,1,6,1,1,34,1
8234,Sales,Executive,Bangalore,6,3.79,9,555,1,0,0,1,6,1,1,151,1
7836,Operations,Support,New York,13,1.06,3,5935,0,0,0,1,4,1,0,30,0
1884,IT,Engineer,London,2,4.6,13,2475,1,7,0,1,9,1,0,156,1
3885,Marketing,Support,Toronto,12,7.39,19,610,1,3,1,1,6,0,1,106,0
6479,Marketing,Analyst,Bangalore,8,0.42,6,1458,1,1,0,0,1,0,0,142,1
3579,Operations,Executive,Berlin,20,6.48,16,589,1,3,1,0,8,1,1,80,1
2658,Operations,Manager,Berlin,20,0.65,14,955,0,0,1,1,7,1,0,4,1
1238,Marketing,Support,New York,2,7.69,19,5186,1,5,0,1,5,0,0,40,1
6726,HR,Executive,Bangalore,21,1.39,9,919,0,7,0,0,1,1,0,97,1
9703,Marketing,Engineer,Bangalore,17,6.71,14,3829,1,0,1,1,5,1,0,15,0
8302,HR,Support,Sydney,4,2.89,14,5494,1,6,1,0,5,1,1,141,1
6060,IT,Executive,Berlin,13,1.53,19,4836,1,1,0,1,5,0,1,69,0
9769,Operations,Analyst,London,0,4.02,2,1268,1,5,1,1,1,1,1,140,1
1223,IT,Engineer,London,17,5.21,0,4156,0,0,1,1,2,0,0,136,0
2795,HR,Analyst,New York,8,1.69,15,469,1,2,1,0,5,1,0,17,0
6948,HR,Analyst,New York,10,6.6,3,2691,0,6,0,1,4,1,0,10,1
5261,HR,Executive,London,21,2.24,11,4078,0,1,0,1,10,1,0,35,1
6076,Marketing,Manager,Berlin,7,6.18,7,1632,0,1,0,1,3,1,0,29,0
4031,Finance,Manager,Toronto,7,3.8,11,4111,0,6,1,0,5,1,0,175,1
7458,IT,Analyst,Bangalore,22,7.83,0,5012,1,4,0,1,6,1,1,22,1
5020,HR,Engineer,London,12,8.95,15,1491,0,2,0,1,4,1,1,160,0
3269,Finance,Executive,Toronto,18,4.26,15,3221,0,4,0,0,7,0,0,166,0
2263,Operations,Manager,London,8,5.89,9,1364,0,0,0,0,6,0,1,133,0
3791,Marketing,Engineer,Berlin,10,8.76,14,5443,1,1,1,0,4,1,0,172,0
3327,Sales,Manager,Berlin,3,9.24,14,3340,0,7,0,0,4,1,1,111,1
2639,HR,Support,Berlin,20,7.02,8,5489,0,5,0,1,2,1,1,83,1
2048,HR,Manager,Bangalore,8,7.33,19,997,1,5,1,1,6,1,1,142,1
3606,Sales,Engineer,London,21,5.65,15,2134,1,7,0,0,9,1,0,134,1
9034,Marketing,Analyst,Berlin,17,9.18,0,4458,1,2,1,1,6,1,0,123,1
1554,IT,Executive,Sydney,4,6.46,1,4932,1,0,0,1,2,0,0,5,1
4832,Finance,Executive,Sydney,1,0.83,8,2088,0,5,0,0,6,0,1,168,0
9395,Operations,Support,New York,17,0.83,17,1923,0,5,1,0,9,1,0,2,1
7712,Operations,Manager,Bangalore,8,2.61,7,4339,1,0,0,1,5,1,0,38,0
1832,HR,Executive,New York,3,5.22,14,1485,0,4,1,0,3,1,0,159,1
8745,HR,Support,Toronto,18,9.23,18,280,1,7,0,1,7,1,0,120,1
3682,Operations,Executive,Berlin,10,0.79,3,3205,0,4,1,0,7,0,0,146,0
3639,Finance,Executive,Toronto,6,1.74,3,1759,1,4,1,0,8,0,0,29,0
5808,Finance,Support,Toronto,3,7.89,2,3541,0,0,0,0,8,0,0,153,0
4752,Marketing,Analyst,Berlin,19,8.64,3,263,1,0,1,0,6,1,1,52,1
5158,HR,Support,Bangalore,12,5.84,7,2249,0,3,0,1,6,1,1,161,1
9728,Marketing,Manager,Berlin,21,0.72,1,4232,0,1,1,0,4,1,1,96,0
9565,HR,Engineer,Sydney,0,3.94,17,2294,1,4,0,1,9,1,1,5,1
4900,HR,Engineer,London,2,9.15,15,5813,0,6,0,1,5,1,0,132,1
4366,IT,Executive,London,3,5.34,20,715,0,2,1,1,3,0,1,9,0
5255,Sales,Manager,New York,18,5.32,19,4996,0,2,0,1,1,0,0,57,0
8932,Operations,Executive,Berlin,16,2.64,3,3859,1,3,1,0,6,0,1,131,0
9231,IT,Engineer,London,22,6.04,8,4343,0,4,0,0,7,0,1,119,0
5461,HR,Executive,Toronto,19,7.97,20,2103,0,1,1,1,3,0,0,138,0
4154,Marketing,Executive,New York,22,4.08,3,2636,1,7,1,0,2,1,1,177,1
4741,Finance,Analyst,Toronto,5,7.39,6,4091,1,1,0,0,3,1,0,89,0
2813,Sales,Executive,Toronto,21,4.35,16,776,0,4,1,1,8,1,0,162,1
5162,HR,Analyst,London,4,9.01,3,5422,1,6,1,0,3,1,1,161,1
7906,Marketing,Executive,New York,11,5.03,9,5842,1,7,0,0,5,0,0,48,0
2783,Sales,Engineer,London,0,2.39,14,5618,1,7,0,1,8,1,1,147,1
4430,HR,Analyst,London,0,4.76,14,2003,0,6,0,1,10,0,1,12,0
9264,Finance,Manager,Sydney,20,7.46,11,37,1,2,0,0,6,0,1,161,0
1456,Sales,Executive,London,11,0.52,7,1503,0,7,0,0,5,0,1,133,0
9063,IT,Manager,Berlin,13,0.89,10,4105,0,0,1,1,6,1,1,99,1
4644,Finance,Analyst,London,15,7.75,14,284,1,3,0,1,9,0,1,32,0
4482,HR,Executive,Berlin,8,5.34,5,4493,0,3,0,1,6,0,0,62,0
9924,Marketing,Executive,Bangalore,6,0.85,16,1607,1,0,1,0,9,0,0,102,0
6821,HR,Executive,New York,23,6.5,17,921,0,6,0,0,7,0,1,25,0
7121,Marketing,Analyst,Sydney,14,9.65,13,5683,1,2,1,0,9,1,1,172,1
3958,Marketing,Manager,Bangalore,14,1.4,5,766,0,0,0,1,10,0,0,20,0
8697,Finance,Engineer,New York,16,6.87,4,2596,1,5,0,1,8,1,1,55,1
3399,Marketing,Analyst,Sydney,22,4.9,7,5827,0,4,0,1,2,0,1,148,0
7927,Marketing,Manager,New York,23,5.92,13,5577,1,3,0,0,1,0,1,151,0
7035,Marketing,Support,Toronto,0,3.12,19,3815,1,0,1,1,10,1,1,144,1
2275,HR,Engineer,London,21,6.69,9,3630,0,5,0,1,2,1,0,20,1
9012,Finance,Executive,London,5,7.05,4,42,1,0,0,0,10,1,1,62,1
8168,IT,Analyst,Sydney,20,1.8,8,4206,0,2,0,1,5,1,0,119,0
9093,Finance,Support,Bangalore,8,6.84,15,2416,1,6,1,1,10,0,1,99,0
6973,IT,Engineer,Toronto,20,7.17,9,3536,0,5,0,0,7,1,1,11,1
1962,Finance,Engineer,Sydney,0,0.47,14,3463,1,1,0,1,1,0,1,17,0
5138,HR,Support,New York,15,7.21,3,4455,0,6,1,0,5,1,1,143,1
7165,Marketing,Executive,London,21,2.84,15,4508,0,6,1,1,7,1,0,58,1
7765,Marketing,Manager,Sydney,5,7.09,8,1863,1,2,1,0,8,1,1,102,1
4946,Sales,Engineer,Toronto,8,1.79,2,4443,0,7,1,0,4,1,1,158,1
1103,Sales,Executive,New York,3,7.49,8,5477,1,5,0,1,10,0,1,5,1
4946,HR,Support,London,12,9.31,8,2480,0,5,0,0,5,1,1,122,1
7499,Operations,Executive,Sydney,20,7.4,19,1772,0,7,1,0,5,0,1,170,0
9147,HR,Executive,London,2,9.67,1,5398,1,6,1,0,8,0,0,13,1
9506,Marketing,Engineer,Toronto,14,4.1,0,3656,0,4,1,1,8,1,0,118,1
2145,HR,Manager,Bangalore,0,7.77,5,3076,0,6,1,1,3,1,0,19,1
4033,Marketing,Analyst,Toronto,19,6.59,0,857,0,2,1,1,3,0,1,104,0
6474,IT,Manager,New York,9,4.05,11,3241,1,7,1,0,3,0,0,119,0
6002,Sales,Executive,New York,10,2.45,0,673,1,2,1,0,4,0,1,156,0
7213,Operations,Support,Berlin,12,3.7,11,2403,1,5,1,1,4,0,1,70,0
2581,HR,Engineer,Toronto,16,6.23,1,3683,0,7,1,0,3,1,0,112,1
7783,IT,Analyst,Bangalore,11,3.18,14,4693,0,2,0,1,7,0,0,121,0
1757,Operations,Engineer,London,18,7.47,15,320,0,2,0,0,10,1,0,154,1
2365,IT,Analyst,Toronto,6,5.55,1,5627,0,3,0,1,2,1,1,91,0
2430,HR,Engineer,Sydney,22,9.86,12,1280,0,1,1,0,9,1,1,81,1
3966,Operations,Executive,Bangalore,9,1.07,6,2740,1,6,0,1,4,0,1,97,0
4504,Operations,Engineer,Berlin,23,3.53,10,1545,1,6,1,1,2,1,0,118,1
2653,Sales,Support,New York,10,4.3,8,1457,1,6,1,0,3,0,1,171,0
4298,Marketing,Support,Bangalore,13,8.69,3,1595,0,2,0,0,7,0,1,105,0
9422,Marketing,Engineer,Bangalore,19,3.93,6,2665,0,0,1,1,3,0,1,53,0
3555,HR,Manager,Toronto,12,9.68,5,4043,0,5,1,0,7,1,0,64,1
5303,Sales,Analyst,London,3,2.37,6,2588,1,1,0,0,8,1,1,29,1
4834,HR,Executive,Sydney,17,4.11,20,5660,1,3,0,0,5,1,0,154,0
5933,Finance,Engineer,London,11,2.36,20,4733,0,1,0,1,5,1,1,14,0
2188,Sales,Executive,Berlin,8,4.14,13,364,1,5,1,0,3,1,0,27,1
2464,Sales,Executive,Sydney,11,1.09,15,4641,0,0,1,0,6,1,0,78,1
5538,Sales,Analyst,New York,16,6.61,1,19,1,0,0,0,3,1,0,58,0
4186,IT,Manager,Sydney,1,4.14,15,204,1,3,1,1,3,0,1,49,0
8767,Sales,Support,London,22,7.08,2,2428,1,7,0,0,2,1,1,13,1
7122,Operations,Manager,Sydney,20,0.38,9,1317,0,0,1,1,5,1,1,148,0
7109,Sales,Manager,Berlin,5,3.14,20,3182,1,0,0,1,10,1,1,69,1
7032,Finance,Manager,London,0,4.75,5,3639,0,0,1,0,2,0,0,72,0
3359,HR,Support,Sydney,19,2.75,10,5166,0,1,1,1,5,1,0,119,0
6158,HR,Support,Berlin,13,3.06,18,3193,1,2,1,0,7,1,1,52,1
9166,Finance,Analyst,Berlin,2,5.56,2,4473,0,4,1,1,3,1,0,155,1
1256,Marketing,Support,Sydney,23,3.68,17,5582,0,1,0,1,8,0,0,106,0
5917,Operations,Executive,Bangalore,4,5.3,5,3733,1,6,1,0,1,0,0,33,0
6973,Marketing,Manager,Toronto,10,2.83,12,1509,1,0,0,0,7,0,1,46,0
8630,Sales,Executive,Toronto,11,2.02,16,497,1,5,1,0,8,0,1,63,0
6903,Marketing,Analyst,Toronto,0,6.32,14,2566,0,7,0,0,8,0,1,26,0
7522,Finance,Engineer,Berlin,20,7.02,5,1343,0,0,1,0,3,1,1,29,0
1441,Marketing,Analyst,Berlin,2,4.65,14,1744,0,5,0,0,5,1,1,28,1
1709,Sales,Executive,New York,3,1.09,10,1525,0,1,1,0,10,1,0,28,1
2377,Marketing,Support,New York,10,8.81,14,2854,1,6,1,1,5,1,1,54,1
7712,Operations,Support,Berlin,17,5.41,7,5107,1,6,0,0,8,0,1,136,0
1630,Operations,Manager,London,3,9.31,5,1991,1,6,1,1,9,0,0,97,0
6723,Finance,Executive,Bangalore,6,4.23,0,2195,1,0,1,1,1,0,1,73,0
8563,IT,Support,Sydney,22,5.2,20,3317,0,2,1,0,7,1,0,16,1
4717,HR,Analyst,Berlin,7,4,5,875,0,4,0,1,6,1,1,99,1
5716,IT,Support,New York,20,6.51,1,422,1,5,0,0,10,0,1,110,0
6558,HR,Executive,Sydney,3,6.8,1,5010,1,5,1,1,3,0,1,83,1
7738,HR,Engineer,Toronto,4,2.75,2,5785,0,6,1,0,4,1,0,5,1
1242,HR,Manager,New York,17,9.72,15,1364,1,7,1,0,9,0,0,3,0
3628,Finance,Support,Toronto,14,3.69,0,2359,1,3,1,0,8,1,1,59,1
1558,HR,Support,Sydney,18,8.61,8,5577,1,4,0,1,8,1,1,55,1
8831,HR,Engineer,Toronto,20,3.57,8,3728,1,3,1,0,7,0,1,168,0
2438,HR,Analyst,Berlin,6,5.58,18,3713,0,7,0,1,7,1,0,25,1
5674,Marketing,Support,Sydney,20,7.32,4,809,1,3,0,1,4,0,0,23,0
1390,Operations,Analyst,Sydney,1,2.34,7,4812,1,7,0,0,3,0,0,41,1
6025,Finance,Support,Toronto,5,5.63,11,316,0,6,1,1,4,1,1,108,1
3272,Marketing,Analyst,New York,11,0.28,17,2035,0,6,1,1,3,0,1,168,0
9544,HR,Manager,New York,17,1.08,18,5802,0,2,1,1,3,0,1,118,0
6482,Operations,Engineer,Bangalore,20,3.57,9,2622,0,7,1,0,7,1,0,75,1
2059,Finance,Executive,Bangalore,18,9.17,12,3067,0,1,0,1,3,1,1,122,0
1376,HR,Engineer,New York,4,1.92,19,1688,0,4,1,1,6,0,1,107,0
5689,Finance,Executive,Toronto,3,3.29,1,2177,1,6,0,1,8,1,1,116,1
3649,HR,Executive,Bangalore,15,4.23,8,4745,0,5,1,1,10,0,0,110,0
5493,Marketing,Analyst,Sydney,19,7.62,10,4324,1,5,0,1,9,1,0,58,1
1183,Operations,Manager,Bangalore,2,6.77,20,5395,0,6,1,0,4,0,0,15,1
4103,Finance,Support,Toronto,12,4.54,5,3383,0,0,0,1,1,1,0,21,0
9108,Finance,Analyst,London,21,3.78,5,3367,0,5,1,1,4,0,1,110,1
8791,Sales,Support,Berlin,14,8.68,15,4764,1,5,1,0,7,0,1,8,0
9063,Finance,Analyst,London,6,3.87,10,2197,0,4,0,0,8,0,1,145,0
1772,HR,Analyst,Bangalore,9,3.95,8,5499,1,3,1,1,6,1,0,119,1
7357,Marketing,Support,New York,21,5.91,7,4575,1,7,0,0,8,1,0,89,1
7118,IT,Analyst,Toronto,20,2.91,16,3086,1,3,1,1,8,1,1,61,1
9495,IT,Analyst,Bangalore,8,7.64,11,4087,1,2,1,0,1,0,0,55,0
4026,Marketing,Support,Berlin,23,6.83,4,1441,1,7,0,0,7,0,0,130,0
6545,IT,Support,Sydney,1,4.44,20,5149,1,0,1,0,6,0,1,11,1
6142,HR,Engineer,Toronto,22,3.66,15,3678,1,5,0,1,6,0,1,36,0
8579,Finance,Engineer,Toronto,19,0.77,19,2621,0,1,0,0,5,1,0,165,0
2611,Operations,Engineer,Berlin,6,4.19,5,94,0,6,0,0,1,1,0,144,1
5710,Sales,Executive,New York,11,2.34,1,5174,1,0,0,0,1,1,1,78,0
6310,Operations,Analyst,London,17,3.59,18,5885,1,5,0,0,1,0,0,105,0
7365,Finance,Analyst,Sydney,11,5.39,5,3619,0,1,0,0,6,0,0,120,0
5480,Finance,Manager,Berlin,15,4.79,6,2888,1,3,1,0,5,0,0,139,0
9562,Operations,Engineer,Berlin,6,3.58,10,5752,1,1,0,0,7,1,1,141,1
8268,Sales,Engineer,Berlin,17,3.85,17,3595,0,5,1,1,6,0,1,88,0
2707,HR,Analyst,New York,0,9.42,13,4511,0,0,0,1,5,0,1,154,1
6003,HR,Analyst,Bangalore,3,8.44,3,2619,1,4,0,0,6,1,0,167,1
9827,HR,Manager,Sydney,9,2.21,1,2374,0,5,0,0,3,1,1,128,1
6232,Operations,Engineer,Toronto,20,0.29,0,5395,0,6,1,0,7,0,0,78,1
8237,Marketing,Executive,New York,1,7.66,12,623,0,3,1,0,1,0,1,115,0
8194,IT,Executive,Bangalore,0,4.14,1,769,1,6,1,1,7,0,0,105,0
3944,Sales,Executive,Toronto,16,6.62,7,1637,1,6,0,0,7,0,0,156,1
1768,HR,Executive,Berlin,23,4.61,4,4643,0,1,1,0,10,0,0,88,0
3138,Marketing,Support,London,18,6.62,18,5883,0,6,1,1,1,1,0,82,1
4218,HR,Engineer,London,23,6.67,15,3499,0,5,0,0,5,0,1,20,1
9776,IT,Support,Toronto,3,8.95,14,430,1,2,0,1,10,1,0,172,1
9730,HR,Manager,London,15,8.28,3,2865,0,6,0,1,4,1,0,133,1
8781,HR,Executive,Sydney,21,9.36,8,3881,1,2,1,0,5,0,0,158,0
8584,IT,Manager,Bangalore,16,5.17,14,1017,1,6,0,0,10,1,0,137,1
8975,HR,Analyst,London,18,2.07,18,4410,0,0,0,1,5,1,0,146,0
9325,Finance,Support,Berlin,13,2.75,20,5112,1,0,0,1,8,0,1,165,0
7748,Marketing,Executive,Bangalore,17,0.84,13,1510,0,3,1,0,2,1,1,79,0
3399,Operations,Executive,Berlin,22,1.79,12,4741,0,4,0,1,2,0,0,6,0
9338,Operations,Manager,New York,8,4.28,12,3293,0,7,1,0,2,0,0,128,0
7484,Sales,Engineer,Berlin,19,5.39,19,1700,0,7,1,1,1,1,0,9,1
8733,Finance,Support,Bangalore,4,9.37,3,4087,0,7,1,1,6,1,1,38,1
1729,Finance,Analyst,Sydney,2,5.63,15,3066,0,7,0,1,5,0,0,37,0
2939,Marketing,Manager,Berlin,6,9.72,17,3079,0,2,1,0,9,0,0,128,0
7607,Operations,Support,Bangalore,16,9.53,12,4756,0,5,1,0,2,0,0,116,0
4125,IT,Manager,Bangalore,14,3.3,15,4961,0,5,1,1,3,0,0,124,0
6197,HR,Manager,Sydney,3,2.34,0,4111,1,0,1,0,4,0,1,5,1
1039,Finance,Analyst,Sydney,12,3.22,5,2971,0,5,0,1,1,0,1,141,0
6494,Finance,Executive,Bangalore,21,6.85,2,2748,1,6,0,1,1,0,1,153,0
5107,Sales,Manager,Toronto,13,7.71,20,5702,0,0,1,0,8,1,0,107,1
7736,Sales,Support,New York,14,1.64,14,1685,0,7,1,0,3,1,1,60,1
1763,Operations,Executive,Sydney,2,8.03,12,2948,1,7,0,0,9,0,0,34,0
5582,Operations,Manager,New York,14,5.69,3,3636,0,1,1,1,4,1,0,170,0
7733,IT,Executive,Berlin,9,3.01,2,3191,1,1,1,1,9,0,1,170,0
3317,HR,Engineer,London,5,5.47,17,5943,0,1,1,1,9,1,0,68,1
6341,IT,Analyst,Berlin,19,7.44,2,4881,1,1,1,1,8,1,0,150,1
8460,Finance,Support,Toronto,19,6.06,15,1978,0,2,0,1,2,1,0,152,1
8938,HR,Support,New York,2,4.89,2,1919,0,5,1,1,2,1,1,137,1
1283,Sales,Analyst,Bangalore,1,0.79,6,5330,0,4,1,1,6,1,0,154,1
8286,Finance,Executive,London,9,7.15,9,1448,0,7,1,0,8,0,1,168,0
9618,IT,Executive,New York,8,3.25,0,2548,1,4,0,1,5,0,0,21,0
5807,Operations,Manager,Sydney,8,4.62,5,273,0,6,0,1,3,1,0,81,1
3887,Operations,Engineer,Bangalore,6,7.92,0,5321,0,5,0,1,1,0,1,150,0
9745,Finance,Engineer,Toronto,20,5.05,2,4439,0,3,0,1,7,1,0,140,1
6919,Marketing,Engineer,Berlin,16,3.68,3,526,0,1,1,0,4,1,0,132,0
8405,Finance,Support,London,16,4.35,2,4032,0,6,0,1,3,1,1,167,1
1813,Operations,Manager,New York,11,6.71,18,357,1,4,1,0,3,1,0,173,1
8490,HR,Manager,Bangalore,2,6.26,4,4258,1,1,0,1,4,1,0,138,1
5804,Sales,Executive,Berlin,4,2.76,8,1228,0,5,1,0,1,1,1,106,1
2767,Marketing,Manager,Sydney,19,1.44,2,4823,1,3,0,1,2,0,0,114,0
5937,Operations,Engineer,Sydney,2,8.5,0,947,1,0,1,0,5,0,1,126,0
4798,Sales,Engineer,Sydney,14,3.77,7,1969,1,1,0,0,7,0,1,161,0
8942,Finance,Support,Berlin,16,8.26,15,4421,0,3,1,0,5,0,0,39,0
2974,HR,Engineer,Bangalore,3,1.38,20,3047,1,4,0,0,9,0,0,64,0
9412,Finance,Support,Toronto,8,1.94,13,305,1,4,1,0,2,1,1,161,1
1501,Sales,Engineer,Sydney,17,3.64,12,4410,0,3,0,1,3,0,1,179,0
8800,Marketing,Manager,Sydney,8,4.37,13,1369,1,2,0,1,4,1,1,0,0
8562,Sales,Support,Berlin,2,7.42,19,2813,1,7,0,1,1,0,0,144,0
2273,HR,Analyst,Bangalore,23,6.09,19,1159,1,6,1,0,8,0,0,149,0
4576,Marketing,Executive,Berlin,15,1.17,2,4959,0,7,0,1,3,0,1,83,0
7135,Finance,Support,New York,11,5.86,16,727,1,3,1,0,9,1,1,124,1
6525,Sales,Analyst,Sydney,10,2.4,6,1371,1,3,1,0,10,0,1,117,0
8301,Finance,Engineer,Toronto,2,0.6,11,2480,0,1,0,0,2,0,1,105,0
9401,Finance,Executive,London,15,0.47,9,5351,1,4,1,1,8,1,0,23,1
3199,Finance,Support,New York,22,4.63,15,5472,1,3,0,1,1,0,1,85,0
2080,Marketing,Engineer,Berlin,13,10,18,4470,1,3,1,1,8,0,1,41,0
8835,HR,Manager,London,13,6.63,14,5798,0,5,0,0,10,1,1,162,1
4672,HR,Executive,Berlin,19,4.31,3,754,1,7,0,1,6,0,0,59,0
3930,IT,Support,New York,16,2.15,19,2723,0,0,1,1,4,1,0,71,0
8614,Marketing,Manager,Berlin,14,4.88,20,3098,0,7,0,1,8,0,0,44,0
2941,Operations,Support,Toronto,6,8.49,18,1225,1,2,0,0,1,0,0,35,0
5640,IT,Manager,Toronto,10,8.78,17,5167,0,3,0,1,1,0,1,34,0
6119,IT,Manager,Bangalore,5,9.34,4,2570,0,1,0,0,9,1,1,79,1
2898,IT,Manager,Toronto,9,8.08,0,1551,0,3,0,0,10,1,0,143,1
7688,Finance,Engineer,London,0,9.62,10,4036,1,0,0,0,6,0,1,90,1
8569,IT,Engineer,Sydney,12,0.85,14,771,0,5,1,1,9,0,0,95,0
5215,IT,Manager,London,23,1.79,16,1274,0,2,0,1,2,0,1,75,1
7891,Finance,Manager,New York,5,8.12,18,3812,0,6,1,0,2,1,1,144,1
4067,Operations,Executive,London,6,9.7,10,5321,1,5,1,1,6,0,0,68,0
5507,Marketing,Executive,Toronto,15,0.48,9,3633,0,5,0,1,2,0,1,40,0
6884,Sales,Engineer,Bangalore,18,2.89,0,434,0,4,1,0,9,0,1,31,0
5218,Sales,Support,Berlin,9,4.03,3,5386,1,0,1,0,2,0,1,163,0
5971,IT,Support,Toronto,13,6.79,3,409,0,3,1,1,2,0,0,136,0
7135,HR,Manager,Bangalore,3,6.49,5,4944,1,5,0,0,1,0,1,15,1
9602,IT,Engineer,Bangalore,12,8.72,5,1697,1,3,1,1,3,0,0,26,0
7133,Sales,Manager,Berlin,4,1.79,3,5088,0,1,0,0,4,0,1,2,1
6728,Marketing,Support,Bangalore,21,7.76,13,5015,1,0,0,0,4,0,0,3,0
2719,Marketing,Manager,London,3,3.92,0,3344,1,6,0,1,3,1,0,20,1
3302,Marketing,Manager,Berlin,5,0.32,0,4913,0,6,1,1,4,0,1,125,0
5287,Sales,Analyst,Berlin,2,5.99,14,3846,1,7,0,1,6,0,1,53,0
4595,Finance,Manager,Toronto,10,7.26,8,322,0,6,0,0,8,0,1,18,0
7942,Marketing,Engineer,Berlin,6,3.88,6,4004,0,1,0,1,3,1,0,179,0
3251,Operations,Executive,New York,12,4.15,4,5393,1,1,0,1,5,0,1,118,0
6661,Sales,Analyst,Berlin,14,2.95,7,1987,0,6,0,0,3,0,0,15,0
9490,Sales,Analyst,Toronto,14,1.66,4,223,1,2,1,1,7,1,1,116,1
5846,HR,Analyst,Toronto,19,4.96,19,19,0,2,1,0,6,1,0,36,1
6336,IT,Analyst,Toronto,14,5.82,20,3287,1,6,1,0,4,1,1,36,1
3384,HR,Analyst,Berlin,4,8.71,15,1708,0,2,1,0,9,0,1,151,0
3719,HR,Executive,New York,18,2.67,3,3115,1,5,1,0,2,0,1,18,1
6820,IT,Analyst,Toronto,20,9.71,2,464,0,1,1,0,3,0,1,37,0
3709,Sales,Manager,New York,4,7.4,15,1225,1,5,1,0,4,1,1,94,1
7455,HR,Engineer,New York,20,9.88,20,1261,0,5,0,1,2,1,1,10,1
3372,Marketing,Executive,Bangalore,1,7.52,13,5823,1,5,0,1,6,0,0,89,1
9057,HR,Engineer,Sydney,2,7.41,18,2676,1,1,0,0,1,0,0,129,1
1965,HR,Support,Berlin,0,5.85,5,455,1,6,0,0,5,1,1,92,1
3572,Marketing,Support,New York,19,6.52,8,1314,1,7,1,1,2,0,0,150,0
5589,Finance,Analyst,New York,3,6.32,20,163,1,2,0,0,4,1,1,99,0
4799,Finance,Support,Berlin,17,1.47,16,4509,0,7,1,0,4,0,0,87,0
8776,Finance,Executive,Toronto,5,6.34,5,5639,1,7,1,1,4,1,0,167,1
5235,IT,Analyst,Berlin,23,8.39,13,599,0,1,1,0,6,1,1,104,1
8636,Operations,Engineer,Sydney,0,8.69,17,506,0,2,0,1,5,1,1,165,1
7920,Sales,Support,Sydney,2,9.3,13,902,0,6,0,0,2,0,0,91,0
9234,Operations,Analyst,London,4,1.56,16,4641,0,3,1,0,10,1,1,55,1
1656,HR,Executive,London,1,8.91,17,2194,1,1,0,1,4,1,1,152,0
6274,Marketing,Analyst,Toronto,19,7.2,5,1588,0,6,1,1,2,1,1,94,1
1936,Finance,Manager,Sydney,4,8.4,19,4225,0,7,1,0,8,1,0,165,1
3130,Sales,Analyst,New York,1,7.83,7,5098,1,6,1,0,9,0,1,69,1
1545,Sales,Support,New York,3,5.49,4,162,0,6,0,0,10,1,0,49,1
8756,Sales,Manager,Berlin,8,2.53,5,4294,0,7,1,1,1,0,0,125,0
8596,Sales,Support,Berlin,11,1.65,0,4623,0,7,1,0,7,1,0,143,1
2485,Sales,Support,London,15,6.4,13,1266,0,2,1,0,10,1,1,47,1
5596,Marketing,Analyst,Berlin,10,9.49,19,102,0,1,1,0,4,0,1,149,0
1969,Sales,Manager,New York,11,1.09,13,75,0,5,0,0,10,1,1,159,1
3064,Marketing,Support,New York,16,4.37,12,3802,1,7,0,0,4,1,0,68,1
2771,Finance,Engineer,Bangalore,14,4.35,0,2107,1,6,0,1,10,0,1,145,0
1449,Marketing,Analyst,Toronto,22,1.78,14,2587,0,5,1,0,8,1,0,148,1
5847,Operations,Executive,Bangalore,22,0.99,4,364,0,5,1,0,8,1,1,9,1
7306,Sales,Support,Sydney,23,9.02,15,3793,0,0,1,0,4,1,0,150,0
7452,Sales,Analyst,New York,8,8.69,5,1879,0,5,1,1,10,1,0,144,1
7926,HR,Analyst,Toronto,5,8.62,7,4095,0,0,1,1,2,1,0,140,0
1822,Operations,Support,New York,18,6.56,12,2291,1,4,0,1,8,1,0,67,1
2446,Operations,Manager,New York,1,7.46,14,82,0,2,0,1,4,0,1,128,0
